date_year,date_month,country_iso,client_region_name,client_city_name,operator_name,device_count_all,sample_origin_all,sample_count_all,device_count_4g,sample_origin_4g,sample_count_4g,device_count_5g,sample_origin_5g,sample_count_5g,mid_dl_all,mid_ul_all,mid_dl_4g,mid_ul_4g,mid_dl_5g,mid_ul_5g,latency_all,avg_rsrp_rscp_all,avg_snr_all,latency_4g,avg_rsrp_rscp_4g,avg_snr_4g,latency_5g,avg_rsrp_rscp_5g,avg_snr_5g
2020,11,FI,Lapland,Northern Lapland,DNA,55,111,106,53,107,102,0,0,0,52.2,27.7,52.5,28.6,0,0,49.9,-91.7,14.9,43.2,-91.8,14.9,0,0,0
2020,11,FI,Lapland,Northern Lapland,Elisa,58,109,100,53,97,89,1,4,3,27.8,7.4,29.1,8.8,228.2,31.1,50.4,-97.3,7.8,49.4,-97.8,7.8,49,0,0
2020,11,FI,Lapland,Northern Lapland,Telia,73,113,105,71,110,102,0,0,0,44.7,13.2,46.9,13.4,0,0,43.1,-97.8,12,42.6,-98,12,0,0,0
2020,11,FI,Lapland,Rovaniemi,DNA,315,708,617,307,683,593,4,5,5,36.4,20.2,37.4,21.1,176.4,52.5,43.4,-93.4,10.9,42.4,-93.9,10.9,35.6,0,0
2020,11,FI,Lapland,Rovaniemi,Elisa,236,717,665,211,590,547,40,117,108,43.1,11.2,40.3,10.8,120.8,16.1,39.2,-95.2,9.7,39.4,-94.6,9.4,36.2,-106.5,15.5
2020,11,FI,Lapland,Rovaniemi,Telia,407,985,877,396,955,851,6,6,6,42,20.9,42.7,21.4,208.5,42.8,39.8,-92.9,10.8,39.4,-93.1,10.8,32.5,0,0
2020,11,FI,Lapland,Tornio Valley,DNA,15,16,16,15,16,16,0,0,0,21.6,13.7,21.6,13.7,0,0,40.8,-98.1,10,40.8,-98.1,10,0,0,0
2020,11,FI,Lapland,Tornio Valley,Elisa,12,15,14,10,13,12,0,0,0,22.4,11.5,33,12,0,0,38.6,-86.8,16.5,37.7,-90.8,16.5,0,0,0
2020,11,FI,Lapland,Tornio Valley,Telia,34,92,83,34,88,79,0,0,0,32.9,21.1,36.6,22.3,0,0,41,-93.8,6.1,39.8,-93.9,6.1,0,0,0
2020,11,FI,Lapland,Tunturi Lapland,DNA,107,209,176,106,204,171,1,1,1,50.5,16.1,50.9,16.3,297,56.4,42.8,-97.2,12.6,42.6,-97.4,12.6,39,0,0
2020,11,FI,Lapland,Tunturi Lapland,Elisa,106,268,225,91,178,161,14,80,54,51.1,7.8,46.4,7.2,181.5,23.2,52.9,-99,10.1,50.1,-99.3,10,51.1,-101.3,12.5
2020,11,FI,Lapland,Tunturi Lapland,Telia,142,253,231,138,236,215,0,0,0,43.9,11.1,46.5,12.1,0,0,40.7,-95.2,12,39.8,-96.4,12,0,0,0
2020,11,FI,North Karelia,Ilomantsi,DNA,18,38,31,15,25,23,0,0,0,13.8,9.7,41.1,14.6,0,0,39,-88.4,20,39.8,-95.1,20,0,0,0
2020,11,FI,North Karelia,Ilomantsi,Elisa,26,46,40,24,42,37,1,2,1,23.5,5.9,23.5,5.9,96.5,28.9,30.2,-96.2,5.8,28.1,-96.6,5.8,56.5,0,0
2020,11,FI,North Karelia,Ilomantsi,Telia,22,38,33,18,34,29,0,0,0,36.9,11,38.7,12.3,0,0,35.4,-96,14,34.3,-95.9,14,0,0,0
2020,11,FI,North Karelia,Joensuu,DNA,460,1165,1024,440,1088,950,4,6,6,40,14.3,44.8,15.9,170.1,53.1,34.5,-94.3,11.3,33.1,-94.9,11.3,31.1,0,0
2020,11,FI,North Karelia,Joensuu,Elisa,744,2095,1900,699,1810,1650,67,200,172,33.9,6.6,31.5,6.3,175.5,22.2,35.6,-97.8,7.3,35.5,-98.4,7,30.6,-101.6,13.8
2020,11,FI,North Karelia,Joensuu,Telia,471,1407,1255,457,1329,1183,10,17,15,32.5,13.2,35.8,13.9,144.1,42.5,29.4,-95.7,10.8,28.8,-96.2,10.8,29.1,0,0
2020,11,FI,North Karelia,Middle Karelia,DNA,68,151,140,64,140,131,0,0,0,30.4,10,31.7,10.5,0,0,32.9,-99.3,3.4,32.1,-100,3.4,0,0,0
2020,11,FI,North Karelia,Middle Karelia,Elisa,71,158,140,70,149,131,1,1,1,26.4,3.3,28.4,3.6,167.4,19.6,43.2,-101.1,6.2,38.8,-102.4,6.2,33,0,0
2020,11,FI,North Karelia,Middle Karelia,Telia,65,337,302,58,313,281,0,0,0,20.3,6.4,20.5,6.9,0,0,28.8,-95,6.9,28.1,-96.6,7.6,0,0,0
2020,11,FI,North Karelia,Pielisen Karelia,DNA,80,176,157,76,169,150,0,0,0,32.7,13.4,35.6,14,0,0,48.2,-98.5,6.9,44.2,-98.9,7.6,0,0,0
2020,11,FI,North Karelia,Pielisen Karelia,Elisa,112,296,276,103,254,240,3,15,14,25.1,5.2,25.9,5.4,187.5,18.4,36.5,-98.8,2.3,35.3,-99.7,2.3,26.9,0,0
2020,11,FI,North Karelia,Pielisen Karelia,Telia,124,257,233,119,247,223,1,1,1,33.7,15.1,34.9,16.7,175.4,66.2,45.5,-95.7,10.1,44.5,-95.8,10.1,35,0,0
2020,11,FI,North Savonia,Kuopio,DNA,706,2325,2037,664,2087,1842,22,78,70,37.6,12.7,39.1,13.6,403.1,33.6,31.1,-93.9,8.5,30.7,-94.4,8.5,23.4,-92.2,9.6
2020,11,FI,North Savonia,Kuopio,Elisa,631,1473,1324,595,1238,1122,57,197,167,30.7,8.1,26.7,7.3,218.2,25.3,33.4,-94.2,6.6,33.5,-94.6,6.2,29.7,-91.4,10.2
2020,11,FI,North Savonia,Kuopio,Telia,627,1605,1415,605,1493,1313,24,55,46,33.4,9.2,33.9,9.3,162.5,36.3,28.4,-93,9.8,27.1,-93.3,9.7,24.8,-100.8,23.5
2020,11,FI,North Savonia,North Eastern Savonia,DNA,68,132,122,64,127,117,2,2,2,35.7,12.6,35.4,12.6,322.1,55.5,31.1,-97.1,14.5,31.1,-97.5,14.5,28.5,0,0
2020,11,FI,North Savonia,North Eastern Savonia,Elisa,77,172,157,73,164,149,1,1,1,14.1,4.4,14.5,4.7,40,68.7,63,-101.1,1.6,62,-101.7,1.6,39,0,0
2020,11,FI,North Savonia,North Eastern Savonia,Telia,54,130,114,53,125,109,0,0,0,18.9,8.1,19.7,8.3,0,0,29.5,-100.1,9.9,27.2,-100.7,9.9,0,0,0
2020,11,FI,North Savonia,Upper Savonia,DNA,217,556,489,213,534,470,1,1,1,39.5,15.6,41.3,16.5,151.2,41.6,33,-96.7,11.5,32.4,-97.5,11.8,25,0,0
2020,11,FI,North Savonia,Upper Savonia,Elisa,249,725,632,239,660,571,8,25,24,27.7,7,29.5,7.5,133.7,20,43.9,-96.8,8.2,43.3,-97.5,8.3,31.8,-107.7,8.5
2020,11,FI,North Savonia,Upper Savonia,Telia,234,615,562,220,582,530,2,5,5,30.2,13.8,31.6,15.3,199.6,55.5,31.8,-95.2,8.5,31.2,-96.1,8.5,28,0,0
2020,11,FI,North Savonia,Varkaus,DNA,197,500,457,191,429,390,4,11,9,28.2,13.3,32.8,17.1,232.7,29,35,-92.9,10.5,32.8,-94.2,10.5,31,0,0
2020,11,FI,North Savonia,Varkaus,Elisa,215,498,441,204,449,397,8,18,16,25.6,6.8,26.1,7.3,142.7,28.6,36.8,-97,9.1,35.5,-97.5,9.1,37.8,0,0
2020,11,FI,North Savonia,Varkaus,Telia,212,452,410,201,413,375,0,0,0,22,9.7,23.2,10.3,0,0,33.7,-95.4,8.9,33.3,-95.8,8.8,0,0,0
2020,11,FI,Northern Ostrobothnia,Koillismaa,DNA,111,232,210,107,226,204,1,1,1,40.7,20.1,43.2,20.6,152.2,54.8,39.7,-94.1,10.4,38.2,-94.2,10.4,38,0,0
2020,11,FI,Northern Ostrobothnia,Koillismaa,Elisa,107,209,190,93,181,164,7,9,9,36.2,6.1,38.1,7,427.5,18.7,41.9,-99.7,9,40.1,-100.5,9,36.2,-98.5,10
2020,11,FI,Northern Ostrobothnia,Koillismaa,Telia,123,227,195,118,219,187,1,1,1,42.4,13.7,44.4,14.2,201.4,47.7,39.3,-95.3,11.1,38.9,-95.9,11.5,38,0,0
2020,11,FI,Northern Ostrobothnia,Nivala-Haapajärvi,DNA,107,360,306,100,329,279,2,17,13,21,9.4,20.8,9.4,301.1,27.8,45.2,-98.8,4.6,42.9,-99.5,4.6,34.5,-105.8,0
2020,11,FI,Northern Ostrobothnia,Nivala-Haapajärvi,Elisa,129,344,308,120,309,279,4,12,8,23.3,6.3,25,7,142,21.6,37,-97.1,7.1,36.6,-98.3,7.1,29.8,0,0
2020,11,FI,Northern Ostrobothnia,Nivala-Haapajärvi,Telia,101,277,249,95,258,230,3,5,5,25.8,5.9,26.8,6.9,234.2,34.9,35.3,-97.1,7.9,35.2,-98.5,8,29.8,0,0
2020,11,FI,Northern Ostrobothnia,Oulu,DNA,1199,3919,3201,1161,3100,2690,44,718,420,49.2,16.1,43.6,14.1,911.2,72.8,34,-94.9,6.9,35.6,-96,8.1,22.2,-83.1,-2.4
2020,11,FI,Northern Ostrobothnia,Oulu,Elisa,1113,3150,2747,1037,2592,2297,129,521,413,40.4,9.3,34.4,8,162.8,18.3,37.5,-96.6,8.6,37.7,-96.6,8.3,34.6,-99.9,11.8
2020,11,FI,Northern Ostrobothnia,Oulu,Telia,2158,6294,5071,2068,5561,4569,92,548,332,36,9.4,34.6,9.3,240.2,29.3,32.2,-93,10.1,31.8,-93.8,9.9,27.6,-85,15.1
2020,11,FI,Northern Ostrobothnia,Oulunkaari,DNA,96,238,223,93,161,152,5,64,59,52.8,21.2,42.8,15.6,264.7,28.5,35.6,-94.5,11.3,36.4,-96.3,11.9,31.7,-93.3,-13
2020,11,FI,Northern Ostrobothnia,Oulunkaari,Elisa,66,105,98,60,88,81,4,4,4,30.6,6,33.7,6.3,175.7,29.2,37.3,-95.9,11.9,36.7,-98.5,11.5,33.2,-102,17
2020,11,FI,Northern Ostrobothnia,Oulunkaari,Telia,83,263,245,80,252,234,1,1,1,50.8,5.6,52.5,5.9,168,13.8,38,-98.5,10,37.1,-99.1,10,20,0,0
2020,11,FI,Northern Ostrobothnia,Raahe,DNA,161,397,370,158,383,357,1,3,3,33.8,10.5,35.1,10.6,301.8,29.2,38.3,-96.6,9.5,38.1,-96.9,9.5,30.3,-111,0
2020,11,FI,Northern Ostrobothnia,Raahe,Elisa,240,689,599,226,596,535,12,35,25,23.1,5.6,23.7,6.2,138.6,10.1,35.6,-95.6,6.5,35.4,-96.9,6.1,32.9,-98.8,11.2
2020,11,FI,Northern Ostrobothnia,Raahe,Telia,164,510,440,157,489,419,3,5,5,23,7.1,24.5,7.2,147.8,41.5,36.6,-96,11,36.6,-96.8,11,28.2,0,0
2020,11,FI,Northern Ostrobothnia,Siikalatva,DNA,53,164,145,52,156,138,0,0,0,14.8,9.8,17.4,10.9,0,0,46.5,-96.9,12.8,46.4,-96.9,13.3,0,0,0
2020,11,FI,Northern Ostrobothnia,Siikalatva,Elisa,68,197,170,65,184,160,2,4,3,13.8,6.8,15.2,6.9,132.6,20.6,37.1,-98.9,8.9,36.6,-99.3,8.9,30.6,0,0
2020,11,FI,Northern Ostrobothnia,Siikalatva,Telia,48,163,132,45,149,119,0,0,0,34.5,8.5,41.2,9.3,0,0,37.5,-98.7,8.8,31.7,-99.9,8.8,0,0,0
2020,11,FI,Northern Ostrobothnia,Ylivieska,DNA,217,762,665,210,673,585,8,52,48,32.1,9.5,31.6,9.3,270.4,23,41.7,-98.9,9.5,41.2,-99.5,9.5,36.9,-110.6,12
2020,11,FI,Northern Ostrobothnia,Ylivieska,Elisa,186,457,421,176,419,383,4,8,8,27.6,8.1,30.1,8.5,170.9,16.4,37.4,-95.7,6.3,36.3,-97,6.3,39.2,0,0
2020,11,FI,Northern Ostrobothnia,Ylivieska,Telia,143,484,446,136,467,429,0,0,0,24.9,6.6,25.6,6.9,0,0,30.6,-97.5,5.1,30.2,-97.8,5.1,0,0,0
2020,11,FI,Ostrobothnia,Jakobstadsregionen,ALCOM,1,7,6,1,7,6,0,0,0,1.1,0.9,1.1,0.9,0,0,42.6,0,0,42.6,0,0,0,0,0
2020,11,FI,Ostrobothnia,Jakobstadsregionen,DNA,152,390,352,145,352,317,3,7,7,17.6,7.1,19.2,7.7,311.5,54,45.4,-97.2,9.5,44.9,-98.1,9.5,32.5,0,0
2020,11,FI,Ostrobothnia,Jakobstadsregionen,Elisa,205,498,461,194,470,437,4,6,6,34.1,7.1,35.2,7.6,150.9,27.4,30.5,-96.8,8.9,29.9,-97,8.9,27.8,0,0
2020,11,FI,Ostrobothnia,Jakobstadsregionen,Telia,161,359,328,152,329,301,3,4,4,28.8,6.4,31.4,7.3,140.8,52.5,30,-95.8,8.8,29.4,-97.4,8.8,26,0,0
2020,11,FI,Ostrobothnia,Kyrönmaa,DNA,46,142,127,45,136,121,0,0,0,14.7,3.6,15.8,3.7,0,0,41.4,-100.4,8.7,41.7,-101.1,8.7,0,0,0
2020,11,FI,Ostrobothnia,Kyrönmaa,Elisa,98,238,214,97,232,208,0,0,0,25.3,4.2,25.8,4.5,0,0,38.4,-101.5,9.1,38.4,-102,9.1,0,0,0
2020,11,FI,Ostrobothnia,Kyrönmaa,Telia,75,168,149,75,164,146,0,0,0,34.4,6,35.9,6.1,0,0,25.3,-97.5,6.9,25,-97.9,6.9,0,0,0
2020,11,FI,Ostrobothnia,South Eastern Bothnia,DNA,35,69,64,34,66,61,0,0,0,26.4,7,28.1,7.9,0,0,30.4,-96.5,13.5,30,-96.5,13.5,0,0,0
2020,11,FI,Ostrobothnia,South Eastern Bothnia,Elisa,72,158,146,67,147,137,0,0,0,24.1,4.2,26.5,4.8,0,0,33.5,-101.1,4.4,32.5,-101.4,4.4,0,0,0
2020,11,FI,Ostrobothnia,South Eastern Bothnia,Telia,91,223,198,83,207,182,0,0,0,31.9,6.8,35.7,7.2,0,0,31.3,-98.3,10.1,30.2,-99,10.1,0,0,0
2020,11,FI,Ostrobothnia,Vaasa,DNA,254,685,611,242,646,575,6,14,13,31.7,12.1,32.4,12.6,197.8,21.3,30.2,-95.8,8.1,29.4,-96.2,8.1,21,-103.2,0
2020,11,FI,Ostrobothnia,Vaasa,Elisa,690,2235,1938,665,2025,1753,44,131,113,39.7,9.5,39.3,9.7,130.3,18.3,30.9,-95,7.5,30.4,-95.3,7.4,31.1,-103.5,20.6
2020,11,FI,Ostrobothnia,Vaasa,Telia,402,1059,927,383,959,849,15,67,46,33.2,9.3,32.5,9.3,350.8,25.4,29.4,-95.1,9.5,29,-95.5,9.8,25.4,-94.8,5.1
2020,11,FI,Pirkanmaa,Jämsä,DNA,7,96,89,7,85,80,1,9,7,95.7,4.9,94.1,4.6,315.7,28.3,23.9,-105.4,7,23.9,-105.4,7,21.8,0,0
2020,11,FI,Pirkanmaa,Jämsä,Elisa,13,40,36,13,40,36,0,0,0,38.6,7.3,38.6,7.3,0,0,25.2,-94.6,15.3,25.2,-94.6,15.3,0,0,0
2020,11,FI,Pirkanmaa,Jämsä,Telia,15,36,28,14,35,27,0,0,0,42.9,10.8,42.9,10.8,0,0,23.7,-95.8,13.5,23.6,-95.8,13.5,0,0,0
2020,11,FI,Pirkanmaa,North Western Pirkanm,DNA,98,243,209,95,230,199,0,0,0,16.4,5.7,18.2,6,0,0,27.7,-100.4,4.4,27.3,-100.7,4.4,0,0,0
2020,11,FI,Pirkanmaa,North Western Pirkanm,Elisa,200,549,482,187,520,454,2,4,4,14.9,3.8,16.4,4.1,191.7,45.9,26.5,-99.6,7.8,26.2,-100.2,7.8,18,0,0
2020,11,FI,Pirkanmaa,North Western Pirkanm,Telia,150,439,382,146,411,363,1,17,8,36.9,6.4,36.9,6.3,709.5,85.9,25.7,-98.5,8.4,25.6,-98.8,8.4,20.7,0,0
2020,11,FI,Pirkanmaa,South Eastern Pirkanm,DNA,42,107,94,40,95,83,1,2,2,18.4,5.1,18.8,5.7,53.9,22.3,41.4,-99,7,42.6,-99.8,7,27,0,0
2020,11,FI,Pirkanmaa,South Eastern Pirkanm,Elisa,71,205,181,64,187,165,3,6,6,42,6,42.1,6.1,172.1,10.8,25.3,-99.4,7.8,24.4,-99.5,8,20.8,0,0
2020,11,FI,Pirkanmaa,South Eastern Pirkanm,Telia,61,116,99,57,107,92,0,0,0,20.8,5.1,22.7,5.8,0,0,23.2,-100.1,7,22.8,-100.4,7,0,0,0
2020,11,FI,Pirkanmaa,South Western Pirkanm,DNA,67,155,143,61,141,131,1,1,1,27.5,6.2,31.4,7,363.1,30.4,27.7,-100.4,8,26.9,-101.5,8,16,0,0
2020,11,FI,Pirkanmaa,South Western Pirkanm,Elisa,135,215,198,132,208,191,2,2,2,39.9,7.3,40.5,7.3,158,37.4,21.8,-97.7,9.5,21.4,-97.7,9.5,16.5,0,0
2020,11,FI,Pirkanmaa,South Western Pirkanm,Telia,74,156,141,68,143,128,2,2,2,38.4,5.5,40.9,6.2,205.7,15.9,24.9,-95.9,8.2,24.1,-97.6,8.2,19,0,0
2020,11,FI,Pirkanmaa,Southern Pirkanmaa,DNA,220,609,544,213,573,513,3,16,11,12.3,4.3,12.7,4.4,280.1,26.4,35,-100.5,3.8,34.7,-100.9,3.8,24.1,-92,0
2020,11,FI,Pirkanmaa,Southern Pirkanmaa,Elisa,288,728,656,275,688,618,12,21,21,27,4.7,26.3,4.7,167.4,33.7,24.8,-100.1,6.2,24.6,-100.2,6.2,16.5,0,0
2020,11,FI,Pirkanmaa,Southern Pirkanmaa,Telia,293,798,693,281,691,609,13,77,55,34.5,6.5,31.9,6,279.2,38.4,26.5,-96.9,9.5,24.1,-98,8.1,51.5,-91.3,17.6
2020,11,FI,Pirkanmaa,Tampere,DNA,1534,4170,3617,1448,3731,3229,97,314,276,53.1,15.3,51.3,14.9,280.3,27.1,25.5,-96.6,7.9,25.5,-97.1,7.9,21.1,-92.9,10.8
2020,11,FI,Pirkanmaa,Tampere,Elisa,3588,10841,8963,3232,8213,6933,479,2305,1773,50.6,15.2,43.2,12.4,205.7,39.4,22.7,-96.6,7.2,22.6,-97.5,5.4,19.6,-92.4,15.1
2020,11,FI,Pirkanmaa,Tampere,Telia,3380,9479,7389,3216,8201,6518,157,946,582,46.6,9.8,43.9,9.8,280.9,21.6,24.6,-92.5,10.5,24.2,-93.4,9.7,20.7,-84.4,17.8
2020,11,FI,Pirkanmaa,Upper Pirkanmaa,DNA,126,344,285,120,317,259,2,5,5,21.8,7.6,23.3,8.1,307.3,36.7,35.2,-97.1,12.9,29.5,-98,12.8,18.2,-88.5,16
2020,11,FI,Pirkanmaa,Upper Pirkanmaa,Elisa,243,597,540,232,545,493,5,28,24,22.1,4.1,22.1,4.1,145.7,39.5,31.9,-98.7,6.2,32,-99.4,6.2,24.6,0,0
2020,11,FI,Pirkanmaa,Upper Pirkanmaa,Telia,210,561,490,202,510,440,4,14,14,38.6,9.3,39.8,9.8,189.9,17,27.4,-93.7,5.4,23.1,-95.3,5.4,22.7,0,0
2020,11,FI,Päijänne Tavastia,Heinola,DNA,179,438,397,166,391,355,7,15,12,25.3,8.6,29.5,9.6,263.8,16,25.1,-96.5,4.5,25,-97.5,5,20.9,0,0
2020,11,FI,Päijänne Tavastia,Heinola,Elisa,125,394,348,113,343,305,14,39,32,43,8.3,39.2,7.6,290.1,29.8,30,-99.2,9.5,30.4,-99.2,9.1,23.6,-101.4,14.3
2020,11,FI,Päijänne Tavastia,Heinola,Telia,111,230,208,101,211,189,0,0,0,21.2,4,24.7,4.8,0,0,30.6,-98.1,7.4,29.7,-99.9,7.6,0,0,0
2020,11,FI,Päijänne Tavastia,Lahti,DNA,1069,3415,2993,1010,2704,2423,38,490,374,39.7,12.6,34.7,11.9,503.8,30.4,24.2,-94.8,8.7,24.3,-96.5,7,16.5,-89.1,19.3
2020,11,FI,Päijänne Tavastia,Lahti,Elisa,824,2162,1915,764,1825,1632,78,263,218,36.7,8.7,32.3,8,184.6,20.6,30,-95.9,8.2,29,-96.6,7.6,23.8,-94.8,13.4
2020,11,FI,Päijänne Tavastia,Lahti,Telia,951,2369,2038,887,2041,1784,44,193,130,32.1,8.4,31.8,8.5,279.7,22,25.1,-95.2,8.7,23.6,-95.8,8.9,21.1,-91.4,3.9
2020,11,FI,Satakunta,Northern Satakunta,DNA,92,308,269,88,289,251,0,0,0,14.8,5.7,16.9,6.4,0,0,29.4,-98.9,9.5,28.3,-99.4,9.5,0,0,0
2020,11,FI,Satakunta,Northern Satakunta,Elisa,121,202,192,112,181,172,3,8,8,31.9,5.1,32.5,5.2,187,10.5,24.9,-100.1,7.6,24.5,-100.7,7.6,24.5,0,0
2020,11,FI,Satakunta,Northern Satakunta,Telia,75,239,191,69,218,173,0,0,0,34.1,7.1,36.3,8.5,0,0,33.2,-97.1,12,31.9,-98.5,12,0,0,0
2020,11,FI,Satakunta,Pori,DNA,766,2126,1875,734,1963,1737,33,110,87,40.7,11.6,40.1,11.5,385.5,32.5,24.5,-97.3,7.6,24.3,-97.8,7.5,19.6,-91.6,17.5
2020,11,FI,Satakunta,Pori,Elisa,500,1289,1188,465,1147,1055,41,109,102,36.8,7.2,32.5,6.7,165,24.8,26,-96.7,7,26,-97.4,6.3,22.9,-88.8,12.8
2020,11,FI,Satakunta,Pori,Telia,298,877,765,280,698,640,21,132,79,42.1,9.1,41.9,9.1,288.7,21.1,27.4,-93.6,9.6,25.5,-95.6,9.8,28.2,-81.9,8.3
2020,11,FI,Satakunta,Rauma,DNA,331,959,848,314,835,737,12,76,65,39.4,10.5,37.3,10.3,410.6,27.7,23.9,-96.1,9.6,23.7,-97.5,9.6,17.4,-98.5,0
2020,11,FI,Satakunta,Rauma,Elisa,314,819,741,295,736,667,21,62,56,26.9,6.5,25.9,6.5,114.8,15.6,32.1,-96.9,7.7,33.1,-97.2,7.3,20,-101,14.5
2020,11,FI,Satakunta,Rauma,Telia,147,314,285,140,282,256,3,3,3,30.5,6.5,36.1,7.5,140.1,48.5,27.2,-92.9,9.4,23.7,-94.9,9.4,18.6,0,0
2020,11,FI,Satakunta,South Eastern Satakun,DNA,142,333,296,138,310,276,3,5,3,33.2,6.6,38.5,7.3,248,24.4,34.5,-100.1,8.1,27.8,-100.9,8.1,18.6,0,0
2020,11,FI,Satakunta,South Eastern Satakun,Elisa,115,217,198,108,208,189,3,4,4,25.2,4.9,25.2,4.9,263.8,14,29.6,-100.2,7.2,29.5,-100.3,7.2,24.5,0,0
2020,11,FI,Satakunta,South Eastern Satakun,Telia,97,228,179,92,219,171,1,1,1,33.2,8.6,34.5,8.9,187.8,10.8,30.6,-95.7,8.4,29.3,-95.8,8.4,17,0,0
2020,11,FI,South Karelia,Imatra,DNA,191,437,395,186,412,371,1,3,3,37.7,14.9,40.3,15.8,287.8,61.7,32.2,-94.6,12,31.6,-94.8,12,27.6,0,0
2020,11,FI,South Karelia,Imatra,Elisa,246,681,603,226,595,532,12,28,23,29.8,7.8,32.6,8.6,177.6,22.2,34.3,-97.9,7.2,33.2,-98.8,7.2,26.6,0,0
2020,11,FI,South Karelia,Imatra,Telia,192,599,512,184,575,488,3,3,3,41.8,13.2,42.4,14.1,168,32.9,29.4,-95,11.8,28.6,-95.3,11.8,25.3,0,0
2020,11,FI,South Karelia,Lappeenranta,DNA,356,761,670,343,732,643,2,2,2,36,15.2,36.9,15.9,248,51.7,30.3,-93.9,11.5,30,-94.4,11.5,26,0,0
2020,11,FI,South Karelia,Lappeenranta,Elisa,486,1391,1195,454,1295,1103,25,38,37,49.3,8.8,50.1,9.5,148.1,33.4,29.3,-97.4,6.8,28.9,-98.2,6.8,25.1,0,0
2020,11,FI,South Karelia,Lappeenranta,Telia,411,959,873,392,911,826,2,3,3,31.1,11.7,33.1,12.5,172.3,37.8,28.1,-93.9,12,27.4,-94.6,12,26.6,0,0
2020,11,FI,South Karelia,Western Saimaa,DNA,75,136,133,70,124,121,1,2,2,32.2,9.7,35,10.7,255,50.5,28.5,-96.5,13.3,27.6,-96.7,13.3,25,0,0
2020,11,FI,South Karelia,Western Saimaa,Elisa,137,374,320,124,339,287,7,15,14,25.6,5.9,27.3,6.2,194.4,18.8,25.8,-99,9.5,24.2,-99.6,9.4,31.7,-102.8,20
2020,11,FI,South Karelia,Western Saimaa,Telia,100,189,169,90,175,155,1,1,1,30.8,10.2,33.6,10.9,224.2,32,27.7,-98.4,7.2,26.6,-98.9,7.2,28,0,0
2020,11,FI,Southern Ostrobothnia,Härmänmaa,DNA,93,292,267,89,275,251,1,1,1,22.3,6.4,24,6.8,66.9,11.3,37.9,-100.3,5.4,34.9,-100.9,5.6,30,-120,-4
2020,11,FI,Southern Ostrobothnia,Härmänmaa,Elisa,204,722,614,192,688,586,8,17,11,24.7,5.1,25,5.2,142.2,24.8,32.8,-99.1,4.5,32.6,-99.7,4.5,24.5,0,0
2020,11,FI,Southern Ostrobothnia,Härmänmaa,Telia,86,241,215,81,233,207,0,0,0,25.2,5.2,26.6,6.5,0,0,31.6,-95.8,8.4,31.1,-96,8.4,0,0,0
2020,11,FI,Southern Ostrobothnia,Järviseutu,DNA,56,173,153,54,161,141,0,0,0,10.8,3.5,11.2,3.7,0,0,48.9,-98.9,7.6,49.1,-100,7.6,0,0,0
2020,11,FI,Southern Ostrobothnia,Järviseutu,Elisa,94,197,188,90,191,182,1,1,1,19.9,7.3,20.3,7.3,99,33,41.5,-96.8,12.1,41.4,-97,12.1,26,0,0
2020,11,FI,Southern Ostrobothnia,Järviseutu,Telia,59,126,118,54,115,108,0,0,0,15.8,6.7,19.7,8.7,0,0,41.5,-97.1,12.5,35.5,-98.1,12.5,0,0,0
2020,11,FI,Southern Ostrobothnia,Kuusiokunnat,DNA,41,115,99,40,103,87,0,0,0,17.2,5.4,19.9,7,0,0,37.1,-96,6.2,36.3,-97.1,6.2,0,0,0
2020,11,FI,Southern Ostrobothnia,Kuusiokunnat,Elisa,151,461,404,144,432,381,6,10,9,21.5,4.8,21.6,4.8,173.7,20.6,31.2,-102.4,7.1,29.9,-102.6,7.1,26.7,0,0
2020,11,FI,Southern Ostrobothnia,Kuusiokunnat,Telia,106,244,214,99,215,189,1,1,1,26.3,7.6,30.2,8.8,153.8,35.8,29.5,-97.2,9.3,28.1,-98.5,9.3,27,0,0
2020,11,FI,Southern Ostrobothnia,Northern Seinänaapuri,DNA,281,798,686,268,765,654,10,14,13,31.4,9.4,31.9,9.7,211,21.6,34.6,-97,7.2,34.3,-97.4,7.1,23.2,-102.2,11.2
2020,11,FI,Southern Ostrobothnia,Northern Seinänaapuri,Elisa,713,1895,1681,647,1627,1452,81,229,193,38.7,8.4,34.5,7.8,169.9,17,32.4,-97.5,8.9,29.7,-97.9,7.6,27,-95.7,14.5
2020,11,FI,Southern Ostrobothnia,Northern Seinänaapuri,Telia,355,997,866,338,838,753,18,126,85,35.2,10.1,31.7,9.8,410.5,43.5,31.1,-94.8,8.9,28.2,-95.3,8.9,30,-69.4,9
2020,11,FI,Southern Ostrobothnia,South Eastern Bothnia,DNA,63,223,183,58,206,167,1,1,1,28.4,5.3,32.8,6.1,196.1,9.1,42.4,-97.5,5.4,38.1,-98.6,5.4,35,0,0
2020,11,FI,Southern Ostrobothnia,South Eastern Bothnia,Elisa,141,358,309,133,329,287,2,2,2,22.9,5.8,26.1,6.4,180.1,47,34.8,-98.6,8.6,34.2,-99.6,8.6,45.5,0,0
2020,11,FI,Southern Ostrobothnia,South Eastern Bothnia,Telia,96,244,212,91,231,200,0,0,0,19.4,6.8,21.1,7.2,0,0,30.2,-95.9,4.8,29.8,-96.9,4.8,0,0,0
