PostCode,NAME_1,NAME_2,NAME_3,NAME_4,PostCode_Name,Surface_Area,Inhabitants,Inhabitants_Density,Average_age,Average_income,Accumulated_purchasing_power,Buildings,Building_Density,Inhabitants_per_Building,Enterprise_Density,Enterprise_Total
48700,Southern Finland,Kymenlaakso,Kotka-Hamina,Kotka,48700  Kyminlinna (Kotka),2286637,2360,1032,44,21920,42743876,468,205,5,36,82
48710,Southern Finland,Kymenlaakso,Kotka-Hamina,Kotka,48710  Koivula (Kotka),2666740,1287,483,42,25810,26016065,544,204,2,28,75
48720,Southern Finland,Kymenlaakso,Kotka-Hamina,Kotka,48720  Kymi (Kotka),37559579,1719,46,44,25563,34663799,945,25,2,8,316
48750,Southern Finland,Kymenlaakso,Kotka-Hamina,Kotka,48750  Nikeli (Kotka),6032664,177,29,48,22132,3341927,92,15,2,0,0
48770,Southern Finland,Kymenlaakso,Kotka-Hamina,Kotka,48770  Ristinkallio (Kotka),3916437,1774,453,47,23104,33985883,709,181,3,170,666
48800,Southern Finland,Kymenlaakso,Kotka-Hamina,Kotka,48800  Otsola-Mäntykangas (Kotka),3235523,2174,672,42,26293,43962569,792,245,3,35,114
48810,Southern Finland,Kymenlaakso,Kotka-Hamina,Kotka,48810  Rantahaka (Kotka),16444702,737,45,42,24419,13625597,376,23,2,14,235
48900,Southern Finland,Kymenlaakso,Kotka-Hamina,Kotka,48900  Sunila (Kotka),3332686,1312,394,43,22398,24055808,344,103,4,111,371
48910,Southern Finland,Kymenlaakso,Kotka-Hamina,Kotka,48910  Suulisniemi (Kotka),2789462,1378,494,47,23935,27812294,537,193,3,37,102
48930,Southern Finland,Kymenlaakso,Kotka-Hamina,Kotka,48930  Tiutinen (Kotka),769355,326,424,46,29478,7752712,190,247,2,26,20
49200,Southern Finland,Kymenlaakso,Kotka-Hamina,Pyhtää,49200  Heinlahti (Pyhtää),27113526,814,30,39,33364,19217511,437,16,2,4,96
49210,Southern Finland,Kymenlaakso,Kotka-Hamina,Pyhtää,49210  Huutjärvi (Pyhtää),1479247,963,651,46,27505,21288649,324,219,3,111,164
49220,Southern Finland,Kymenlaakso,Kotka-Hamina,Pyhtää,49220  Siltakylä (Pyhtää),106604758,1754,16,46,26837,37948213,965,9,2,5,505
49240,Southern Finland,Kymenlaakso,Kotka-Hamina,Pyhtää,49240  Purolanlahti (Pyhtää),29055476,341,12,48,24385,6852325,253,9,1,1,21
49270,Southern Finland,Kymenlaakso,Kotka-Hamina,Pyhtää,49270  Pyhtää kk (Pyhtää),72915955,831,11,48,22743,16124933,548,8,2,1,100
49290,Southern Finland,Kymenlaakso,Kotka-Hamina,Pyhtää,49290  Vastila (Pyhtää),92855650,389,4,48,23670,7811100,256,3,2,1,61
49300,Southern Finland,Kymenlaakso,Kotka-Hamina,Kotka,49300  Tavastila (Kotka),22249525,666,30,44,25000,13074779,362,16,2,3,72
49340,Southern Finland,Kymenlaakso,Kotka-Hamina,Kotka,49340  Juurikorpi (Kotka),25564697,118,5,44,28845,2740299,78,3,2,0,0
49400,Southern Finland,Kymenlaakso,Kotka-Hamina,Veckelaaa,49400  Hamina Keskus (Hamina),122081812,9841,81,49,23839,198266293,3313,27,3,28,3463
49410,Southern Finland,Kymenlaakso,Kotka-Hamina,Hamina,49410  Poitsila (Hamina),2829052,1916,677,46,22438,35900326,459,162,4,77,217
49420,Southern Finland,Kymenlaakso,Kotka-Hamina,Veckelaaa,49420  Uusi-Summa (Hamina),6701867,1951,291,44,24708,38841148,714,107,3,63,422
49460,Southern Finland,Kymenlaakso,Kotka-Hamina,Hamina,49460  Hillo (Hamina),9114825,1121,123,48,21838,21183189,590,65,2,121,1102
49480,Southern Finland,Kymenlaakso,Kotka-Hamina,Veckelaaa,49480  Vanha-Summa (Hamina),13327340,446,33,46,26374,9705467,275,21,2,6,79
49490,Southern Finland,Kymenlaakso,Kotka-Hamina,Veckelaaa,49490  Neuvoton (Hamina),18763385,1362,73,46,24207,26845235,597,32,2,14,264
49510,Southern Finland,Kymenlaakso,Kotka-Hamina,Veckelaaa,49510  Husula (Hamina),11316859,1105,98,47,22236,20345702,388,34,3,10,109
49520,Southern Finland,Kymenlaakso,Kotka-Hamina,Veckelaaa,49520  Reitkalli (Hamina),30915104,253,8,49,24265,5605129,174,6,1,2,55
49540,Southern Finland,Kymenlaakso,Kotka-Hamina,Veckelaaa,49540  Metsäkylä (Hamina),53961987,470,9,46,23034,8752754,253,5,2,1,44
49570,Southern Finland,Kymenlaakso,Kotka-Hamina,Veckelaaa,49570  Kannusjärvi (Hamina),75458408,396,5,48,22661,7614047,256,3,2,1,42
49610,Southern Finland,Kymenlaakso,Kotka-Hamina,Veckelaaa,49610  Sivatti (Hamina),2021535,106,52,43,22167,1795547,57,28,2,0,0
49630,Southern Finland,Kymenlaakso,Kotka-Hamina,Veckelaaa,49630  Vehkajoki (Hamina),6307858,113,18,53,20423,1960643,73,12,2,14,86
49640,Southern Finland,Kymenlaakso,Kotka-Hamina,Veckelaaa,49640  Paijärvi (Hamina),34835925,167,5,50,23913,3323852,108,3,2,0,14
49660,Southern Finland,Kymenlaakso,Kotka-Hamina,Veckelaaa,49660  Pyhältö (Hamina),193482635,537,3,49,23734,10822491,390,2,1,0,48
49700,Southern Finland,Kymenlaakso,Kotka-Hamina,Miehikkälä,49700  Miehikkälä Kirkonkylä (Miehikkälä),106719236,817,8,53,21358,14950445,477,4,2,2,256
49720,Southern Finland,Kymenlaakso,Kotka-Hamina,Miehikkälä,49720  Hurttala (Miehikkälä),35772430,56,2,52,20364,997828,46,1,1,0,0
49730,Southern Finland,Kymenlaakso,Kotka-Hamina,Miehikkälä,49730  Muurikkala (Miehikkälä),65001021,280,4,51,21549,5150201,221,3,1,1,48
49750,Southern Finland,Kymenlaakso,Kotka-Hamina,Miehikkälä,49750  Kalliokoski (Miehikkälä),32420958,134,4,52,21991,2528983,141,4,1,1,42
49760,Southern Finland,Kymenlaakso,Kotka-Hamina,Miehikkälä,49760  Suur-Miehikkälä (Miehikkälä),44450574,186,4,52,22732,3773496,161,4,1,1,34
49770,Southern Finland,Kymenlaakso,Kotka-Hamina,Miehikkälä,49770  Salo-Miehikkälä (Miehikkälä),46078070,204,4,53,20651,3737792,153,3,1,1,25
49780,Southern Finland,Kymenlaakso,Kotka-Hamina,Veckelaaa,49780  Onkamaa (Hamina),56445043,92,2,52,25838,2170384,83,1,1,0,11
49840,Southern Finland,Kymenlaakso,Kotka-Hamina,Virolahti,49840  Mäntlahti (Hamina),25939303,128,5,59,24782,3048126,120,5,1,0,0
49860,Southern Finland,Kymenlaakso,Kotka-Hamina,Virolahti,49860  Klamila (Virolahti),75082887,654,9,48,23033,12437658,479,6,1,1,74
49900,Southern Finland,Kymenlaakso,Kotka-Hamina,Virolahti,49900  Virolahti Keskus (Virolahti),159966453,1801,11,50,21925,33588885,1068,7,2,3,489
49930,Southern Finland,Kymenlaakso,Kotka-Hamina,Virolahti,49930  Vaalimaa (Virolahti),24780951,160,6,51,20439,2677536,161,6,1,17,424
49960,Southern Finland,Kymenlaakso,Kotka-Hamina,Virolahti,49960  Ala-Pihlaja (Virolahti),47362101,191,4,55,21858,3825225,149,3,1,0,21
49980,Southern Finland,Kymenlaakso,Kotka-Hamina,Virolahti,49980  Ravijoki (Virolahti),69877043,250,4,49,25572,5498008,204,3,1,1,67
50100,Eastern Finland,Southern Savonia,Mikkeli,Mikkeli,50100  Mikkeli Keskus (Mikkeli),9623484,9546,992,47,22976,198078280,1426,148,7,1072,10316
50120,Eastern Finland,Southern Savonia,Mikkeli,Mikkeli,50120  Siekkilä (Mikkeli),1814338,1486,819,45,21557,27743798,289,159,5,114,207
50130,Eastern Finland,Southern Savonia,Mikkeli,Mikkeli,50130  Nuijamies (Mikkeli),7014698,2973,424,46,25115,63213877,755,108,4,319,2236
50150,Eastern Finland,Southern Savonia,Mikkeli,Mikkeli,50150  Karkialampi (Mikkeli),6359683,1358,214,39,24692,25704566,427,67,3,202,1283
50160,Eastern Finland,Southern Savonia,Mikkeli,Mikkeli,50160  Kattilansilta (Mikkeli),1128348,2322,2058,47,19994,40727863,236,209,10,63,71
50170,Eastern Finland,Southern Savonia,Mikkeli,Mikkeli,50170  Peitsari (Mikkeli),9728850,5776,594,43,23536,108052051,1549,159,4,128,1246
50180,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,50180  Visulahti (Mikkeli),12789048,812,63,39,26618,15651162,400,31,2,16,207
50190,Eastern Finland,Southern Savonia,Mikkeli,Mikkeli,50190  Tuppurala (Mikkeli),6310909,4744,752,46,22578,90423928,782,124,6,116,729
50200,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,50200  Kovala (Mikkeli),80696251,609,8,42,24197,11009623,298,4,2,1,75
50300,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,50300  Rämälä (Mikkeli),62067924,328,5,44,23687,6111363,192,3,2,1,43
50350,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,50350  Norola (Mikkeli),25314811,302,12,46,26093,6288411,177,7,2,2,62
50500,Eastern Finland,Southern Savonia,Mikkeli,Mikkeli,50500  Tuukkala-Kaituenmäki (Mikkeli),6451494,1455,226,44,23660,28155909,377,58,4,25,160
50520,Eastern Finland,Southern Savonia,Mikkeli,Mikkeli,50520  Moision Sairaala-alue (Mikkeli),1032157,110,107,43,22507,2273231,27,26,4,255,263
50600,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,50600  Karikko (Mikkeli),58615739,4769,81,41,25845,93017103,1476,25,3,18,1061
50670,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,50670  Otava (Mikkeli),102851949,1798,17,42,22913,31528132,808,8,2,4,390
50700,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,50700  Syysjärvi (Mikkeli),39538482,696,18,43,29572,16294157,297,8,2,8,319
50770,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,50770  Korpikoski (Mikkeli),81547845,246,3,45,22104,4464908,147,2,2,0,30
50800,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,50800  Annilanselkä (Mikkeli),54339955,535,10,48,30604,13588160,329,6,2,2,105
50970,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,50970  Ihastjärvi (Mikkeli),137111052,2450,18,37,23710,43792283,650,5,4,2,213
51130,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,51130  Vanhamäki (Mikkeli),84075792,149,2,54,20455,2700027,102,1,1,0,24
51200,Eastern Finland,Southern Savonia,Mikkeli,Kangasniemi,51200  Kangasniemi Keskus (Kangasniemi),443812304,3707,8,52,21694,69180700,1740,4,2,3,1277
51260,Eastern Finland,Southern Savonia,Mikkeli,Kangasniemi,51260  Tahkomäki (Kangasniemi),74587487,164,2,45,22325,2835231,113,2,1,0,15
51270,Eastern Finland,Southern Savonia,Mikkeli,Kangasniemi,51270  Kutemajärvi (Kangasniemi),126098060,209,2,52,23066,4267123,155,1,1,0,33
51310,Eastern Finland,Southern Savonia,Mikkeli,Kangasniemi,51310  Levä (Kangasniemi),112226335,138,1,55,25219,3001065,119,1,1,0,13
51335,Eastern Finland,Southern Savonia,Mikkeli,Kangasniemi,51335  Kaihlamäki (Kangasniemi),5436279,40,7,46,20057,661896,26,5,2,0,0
51340,Eastern Finland,Southern Savonia,Mikkeli,Kangasniemi,51340  Hännilä-Särkiharju (Kangasniemi),137310051,268,2,51,21136,4797828,190,1,1,0,30
51360,Eastern Finland,Southern Savonia,Mikkeli,Kangasniemi,51360  Koivula-Synsiö (Kangasniemi),142177181,181,1,46,24775,3666675,191,1,1,0,15
51380,Eastern Finland,Southern Savonia,Mikkeli,Kangasniemi,51380  Synsiö (Kangasniemi),14641674,47,3,48,23983,935330,34,2,1,0,0
51420,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,51420  Harjumaa-Pajulankylä (Mikkeli),74459514,210,3,52,24579,4669920,140,2,2,0,32
51430,Eastern Finland,Southern Savonia,Mikkeli,Kangasniemi,51430  Läsäkoski (Kangasniemi),47213862,79,2,56,21862,1574082,74,2,1,0,13
51440,Eastern Finland,Southern Savonia,Mikkeli,Kangasniemi,51440  Vuojalahti (Kangasniemi),104790737,239,2,48,26546,5309272,157,1,2,1,61
51450,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,51450  Pajulankylä (Mikkeli),26353052,51,2,53,23404,1053163,36,1,1,0,12
51460,Eastern Finland,Southern Savonia,Mikkeli,Kangasniemi,51460  Luusniemi (Kangasniemi),103234815,195,2,49,22372,3691350,143,1,1,0,35
51520,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,51520  Hiirola (Mikkeli),90791310,424,5,44,23811,7976675,240,3,2,0,33
51540,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,51540  Kalvitsa (Mikkeli),168146777,304,2,49,23272,5887901,217,1,1,0,44
51600,Eastern Finland,Southern Savonia,Pieksämäki,Haukivuori,51600  Haukivuori Keskus-Piitkäaho (Mikkeli),258187649,1339,5,52,21963,24774143,803,3,2,1,303
51620,Eastern Finland,Southern Savonia,Pieksämäki,Haukivuori,51620  Pitkäaho (Mikkeli),9049911,17,2,,,,19,2,1,0,0
51670,Eastern Finland,Southern Savonia,Pieksämäki,Haukivuori,51670  Nykälä (Mikkeli),88777387,124,1,56,19146,2106102,128,1,1,0,19
51720,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,51720  Rahula (Mikkeli),72706184,479,7,41,26299,9520282,235,3,2,1,65
51740,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,51740  Huuhanaho (Mikkeli),56849189,204,4,52,26144,4496848,139,2,1,1,32
51760,Eastern Finland,Southern Savonia,Juva,Juva,51760  Nuutilanmäki (Juva),116866524,280,2,47,25738,5868289,212,2,1,1,102
51780,Eastern Finland,Southern Savonia,Juva,Juva,51780  Kuosmala (Juva),73035182,123,2,54,23534,2635856,95,1,1,0,12
51810,Eastern Finland,Southern Savonia,Juva,Juva,51810  Maivala (Juva),36558776,142,4,50,24205,2856187,100,3,1,1,44
51820,Eastern Finland,Southern Savonia,Juva,Juva,51820  Hatsola (Juva),87299552,280,3,49,24921,5931180,180,2,2,0,39
51850,Eastern Finland,Southern Savonia,Juva,Juva,51850  Vuorenmaa (Juva),101630511,183,2,51,21540,3381750,150,1,1,0,25
51860,Eastern Finland,Southern Savonia,Juva,Juva,51860  Narila (Juva),23919167,64,3,52,26405,1452297,54,2,1,0,10
51880,Eastern Finland,Southern Savonia,Juva,Juva,51880  Koikkala (Juva),109061908,224,2,54,24246,4776491,180,2,1,0,35
51890,Eastern Finland,Southern Savonia,Juva,Juva,51890  Risulahti (Juva),93540607,74,1,53,24200,1597198,70,1,1,0,35
51900,Eastern Finland,Southern Savonia,Juva,Juva,51900  Juva Keskus (Juva),470394907,4217,9,51,21602,77982911,1770,4,2,3,1426
51930,Eastern Finland,Southern Savonia,Juva,Juva,51930  Paatela (Juva),58397146,161,3,47,23948,3161115,102,2,2,1,35
51940,Eastern Finland,Southern Savonia,Juva,Juva,51940  Härkälä (Juva),43965424,112,3,49,21656,2078983,98,2,1,0,12
51980,Eastern Finland,Southern Savonia,Juva,Juva,51980  Lauteala (Juva),126932344,228,2,53,23774,4707307,175,1,1,0,47
52100,Eastern Finland,Southern Savonia,Mikkeli,Anttola,52100  Anttola (Mikkeli),306662963,1388,5,51,22627,26858731,860,3,2,1,243
52110,Eastern Finland,Southern Savonia,Mikkeli,S:t Michels landskommun,52110  Majavesi (Mikkeli),68005089,402,6,45,24064,7652430,233,3,2,0,31
52150,Eastern Finland,Southern Savonia,Mikkeli,Anttola,52150  Hauhala (Mikkeli),58343209,133,2,54,24491,2938933,91,2,1,0,13
52200,Eastern Finland,Southern Savonia,Juva,Puumala,52200  Puumala Keskus (Puumala),777306758,1761,2,56,23246,36844387,1223,2,1,1,492
52230,Eastern Finland,Southern Savonia,Juva,Puumala,52230  Hurissalo (Puumala),237288844,220,1,56,24032,4926517,211,1,1,0,40
52270,Eastern Finland,Southern Savonia,Juva,Puumala,52270  Ryhälä (Puumala),35761836,37,1,62,17815,659151,56,2,1,0,0
52300,Eastern Finland,Southern Savonia,Mikkeli,Ristiina,52300  Ristiina Keskus (Mikkeli),205199053,2848,14,48,23237,54537937,1202,6,2,2,500
52320,Eastern Finland,Southern Savonia,Mikkeli,Ristiina,52320  Vitsiälä (Mikkeli),35687572,353,10,44,24873,6914659,209,6,2,3,98
52330,Eastern Finland,Southern Savonia,Mikkeli,Ristiina,52330  Heimari (Mikkeli),5601943,49,9,51,25355,1064900,35,6,1,2,11
52340,Eastern Finland,Southern Savonia,Mikkeli,Ristiina,52340  Hangastenmaa (Mikkeli),82803086,190,2,52,24002,3960390,153,2,1,0,40
52360,Eastern Finland,Southern Savonia,Mikkeli,Ristiina,52360  Someenjärvi (Mikkeli),83137687,95,1,57,22434,1929357,81,1,1,0,0
52420,Eastern Finland,Southern Savonia,Mikkeli,Ristiina,52420  Pellosniemi (Mikkeli),221167964,572,3,51,20955,10561144,373,2,2,3,669
52510,Eastern Finland,Southern Savonia,Mikkeli,Hirvensalmi,52510  Hietanen (Hirvensalmi),162463840,473,3,48,22544,8927511,338,2,1,0,56
52520,Eastern Finland,Southern Savonia,Mikkeli,Hirvensalmi,52520  Syväsmäki (Hirvensalmi),38038226,154,4,44,22455,2874267,84,2,2,0,18
52550,Eastern Finland,Southern Savonia,Mikkeli,Hirvensalmi,52550  Hirvensalmi Keskus (Hirvensalmi),442632539,1468,3,54,23132,30094708,951,2,2,1,425
52610,Eastern Finland,Southern Savonia,Mikkeli,Hirvensalmi,52610  Tuukkalanlahti (Hirvensalmi),50447391,108,2,56,21497,2149689,107,2,1,1,29
52620,Eastern Finland,Southern Savonia,Mikkeli,Hirvensalmi,52620  Kuitula (Hirvensalmi),124923181,86,1,55,25095,1957438,104,1,1,0,22
52700,Eastern Finland,Southern Savonia,Mikkeli,Mäntyharju,52700  Mäntyharju Keskus (Mäntyharju),570021310,4724,8,51,23064,92717503,2173,4,2,3,1613
52720,Eastern Finland,Southern Savonia,Mikkeli,Mäntyharju,52720  Karankamäki-Koirakivi (Mäntyharju),31675264,101,3,58,21127,1985897,102,3,1,1,18
52730,Eastern Finland,Southern Savonia,Mikkeli,Pertunmaa,52730  Koirakivi (Mäntyharju),42870748,69,2,54,26538,1512678,80,2,1,0,15
52740,Eastern Finland,Southern Savonia,Mikkeli,Mäntyharju,52740  Tuustaipale (Mäntyharju),105550057,270,3,51,22725,5294811,223,2,1,0,28
52760,Eastern Finland,Southern Savonia,Mikkeli,Mäntyharju,52760  Mynttilä (Mäntyharju),27419717,86,3,51,23944,1819732,64,2,1,0,10
52780,Eastern Finland,Southern Savonia,Mikkeli,Ristiina,52780  Kuomiokoski (Mikkeli),31187562,93,3,60,24592,2237900,84,3,1,3,83
52830,Southern Finland,South Karelia,Western Saimaa,Suomenniemi,52830  Suomenniemi (Mikkeli),327354056,599,2,54,21714,11465151,510,2,1,0,62
52850,Eastern Finland,Southern Savonia,Mikkeli,Mäntyharju,52850  Halmeniemi (Mäntyharju),113846562,116,1,59,20890,2193459,118,1,1,0,10
52890,Eastern Finland,Southern Savonia,Mikkeli,Mäntyharju,52890  Käävänkylä (Mäntyharju),125006259,90,1,54,22968,1837418,107,1,1,0,15
52920,Southern Finland,Kymenlaakso,Kouvola,Valkeala,52920  Voikoski (Kouvola),119800763,121,1,57,24537,2649988,149,1,1,1,96
52960,Eastern Finland,Southern Savonia,Mikkeli,Mäntyharju,52960  Nurmaa (Mäntyharju),71122465,113,2,50,24357,2386981,107,2,1,0,10
52970,Eastern Finland,Southern Savonia,Mikkeli,Mäntyharju,52970  Pankalahti-Ahvenainen (Mäntyharju),55802628,82,1,56,20857,1647736,64,1,1,0,17
52980,Eastern Finland,Southern Savonia,Mikkeli,Mäntyharju,52980  Ahvenainen (Heinola),88865689,67,1,54,21893,1269821,72,1,1,0,0
53100,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,53100  Lappeenranta keskus (Lappeenranta),5625407,10662,1895,49,23806,227748260,1276,227,8,1337,7520
53130,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,53130  Keskussairaala-alue-Kimpinen (Lappeenranta),1071133,697,651,42,26753,15837953,51,48,14,2523,2703
53200,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,53200  Kaukas-Tirilä (Lappeenranta),3773927,1520,403,45,23109,29302747,323,86,5,354,1336
53300,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,53300  Lauritsala-Mälkiä (Lappeenranta),72690453,7677,106,44,23572,145769869,2344,32,3,20,1448
53400,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,53400  Laihia (Lappeenranta),56731333,1902,34,41,26437,37831442,877,15,2,4,254
53420,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,53420  Mustola (Lappeenranta),3967195,570,144,40,25717,11135400,274,69,2,116,460
53500,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,53500  Parkkarila-Harapainen-Reijola (Lappeenranta),7618526,4984,654,40,24530,93459781,1830,240,3,321,2443
53550,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,53550  Kourulanmäki (Lappeenranta),4015891,1319,328,38,27208,26011195,463,115,3,422,1696
53600,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,53600  Kesämäki (Lappeenranta),4157797,2562,616,46,22546,50795692,425,102,6,577,2397
53650,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,53650  Mattila-Kuusela (Lappeenranta),18276055,1988,109,45,23053,37275990,764,42,3,17,305
53810,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,53810  Kuusimäki-Lavola (Lappeenranta),4222460,3823,905,44,20869,69766431,493,117,8,117,492
53830,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,53830  Rutola (Lappeenranta),20451680,710,35,38,27038,13816240,319,16,2,4,84
53850,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,53850  Skinnarila (Lappeenranta),94142169,11420,121,37,20955,195176047,2268,24,5,32,2989
53900,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,53900  Pallo-Tysterniemi-Leiri (Lappeenranta),2426042,3049,1257,43,24374,67734282,216,89,14,676,1640
53920,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,53920  Voisalmi (Lappeenranta),6621115,3140,474,44,23419,62387128,316,48,10,60,397
53950,Southern Finland,South Karelia,Western Saimaa,Taipalsaari,53950  Kivisalmi (Lappeenranta),18782922,2067,110,45,23675,40673430,373,20,6,6,114
54100,Southern Finland,South Karelia,Lappeenranta,Joutseno,54100  Joutseno Keskus (Lappeenranta),281883431,5194,18,48,23439,100788836,2098,7,2,6,1720
54110,Southern Finland,South Karelia,Lappeenranta,Joutseno,54110  Lampikangas (Lappeenranta),4025047,1066,265,43,24560,20949743,364,90,3,60,240
54120,Southern Finland,South Karelia,Lappeenranta,Joutseno,54120  Pulp (Lappeenranta),33067441,1711,52,43,23461,32070784,688,21,2,14,451
54190,Southern Finland,South Karelia,Lappeenranta,Joutseno,54190  Konnunsuo (Lappeenranta),24499517,72,3,47,23831,1453716,78,3,1,6,142
54230,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,54230  Nuijamaa (Lappeenranta),99948805,611,6,50,22538,11990209,366,4,2,5,462
54250,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,54250  Rapattila (Lappeenranta),47012152,169,4,50,21320,3070080,100,2,2,0,16
54260,Southern Finland,South Karelia,Lappeenranta,Lappeenranta,54260  Hanhijärvi (Lappeenranta),73079537,778,11,40,27418,15518714,349,5,2,1,88
