Site_ID,Vendor,Longitude,Latitude,Type,Total_Sites,Swapped_Sites,Swapped_5G
2G11058,E,25.688934,62.343191,GUL,1,0,0
2G11059,E,27.444813,61.708878,GUL,1,0,0
2G11060,E,27.057121,61.620751,GL,1,0,0
2G11061,E,27.227897,61.517380,GUL,1,0,0
2G11062,E,26.110048,61.876367,GUL,1,0,0
2G11063,E,25.610858,62.285362,GUL,1,0,0
2G11065,E,27.326592,62.306284,GUL,1,0,0
2G11066,E,27.390465,61.297154,GUL,1,0,0
2G11067,E,27.240759,61.357624,GUL,1,0,0
2G11068,E,25.662223,62.391397,GUL,1,0,0
2G11069,E,25.836816,62.317556,GUL,1,0,0
2G11070,E,26.140246,62.102666,GUL,1,0,0
2G11071,E,27.251229,61.625281,GUL,1,0,0
2G11072,E,27.389452,61.816465,GUL,1,0,0
2G11073,E,27.288839,62.212690,GUL,1,0,0
2G11074,E,26.672613,61.417610,GUL,1,0,0
2G11075,E,27.283004,61.721714,GUL,1,0,0
2G11076,E,27.485127,62.136157,GUL,1,0,0
2G11077,E,26.722843,61.982467,GUL,1,0,0
2G11078,E,27.463744,61.584086,GUL,1,0,0
2G11079,E,26.841527,62.206851,GUL,1,0,0
2G11080,E,27.387354,61.642200,GUL,1,0,0
2G11081,E,27.153157,61.859015,UL,1,0,0
2G11083,E,26.736846,62.084630,GUL,1,0,0
2G11084,E,27.122358,62.436175,GUL,1,0,0
2G11085,E,26.506543,61.924079,GUL,1,0,0
2G11086,E,27.278509,61.691129,GUL,1,0,0
2G11087,E,27.009757,62.301936,GUL,1,0,0
2G11089,E,27.236727,62.366328,GUL,1,0,0
2G11090,E,27.774653,61.518065,GUL,1,0,0
2G11092,E,27.221471,61.973860,GUL,1,0,0
2G11093,E,26.418449,62.044833,GUL,1,0,0
2G11094,E,26.364766,61.841654,GUL,1,0,0
2G11095,E,26.728797,61.500074,GUL,1,0,0
2G11096,E,26.907643,61.363327,GUL,1,0,0
2G11097,E,26.768226,61.257612,GUL,1,0,0
2G11098,E,27.070464,61.691637,GUL,1,0,0
2G11099,E,26.762214,61.360053,GUL,1,0,0
2G11100,H,25.746930,62.241670,GULN,1,1,1
2G11101,E,27.606166,61.654494,GUL,1,0,0
2G11102,E,27.083489,61.475011,GUL,1,0,0
2G11104,E,27.603711,61.345194,GUL,1,0,0
2G11105,E,27.084319,61.379276,GUL,1,0,0
2G11106,E,26.544017,61.772372,GUL,1,0,0
2G11107,E,26.945694,61.735613,GUL,1,0,0
2G11108,E,27.829373,61.667607,GUL,1,0,0
2G11110,E,25.951956,62.008318,GUL,1,0,0
2G11113,E,26.749891,61.871791,GUL,1,0,0
2G11115,E,25.993351,61.834948,GUL,1,0,0
2G11116,E,27.501411,61.468189,GUL,1,0,0
2G11118,E,26.436597,61.368691,GUL,1,0,0
2G11119,E,25.826589,62.246253,GUL,1,0,0
2G11121,E,26.981668,62.005266,GUL,1,0,0
2G11122,E,27.215820,61.673091,GUL,1,0,0
2G11123,E,26.401504,61.600431,GUL,1,0,0
2G11124,E,27.254836,61.703905,GUL,1,0,0
2G11125,E,26.271135,61.981107,GUL,1,0,0
2G11126,E,27.355489,61.667683,GUL,1,0,0
2G11127,E,25.762464,62.283886,GUL,1,0,0
2G11128,E,25.563777,62.193695,GUL,1,0,0
2G11130,E,25.709422,62.229377,GUL,1,0,0
2G11131,E,25.683366,62.259054,GUL,1,0,0
2G11137,E,27.208875,61.693614,GUL,1,0,0
2G11139,E,25.706203,62.229976,GU,1,0,0
2G11141,E,26.657183,61.553390,GUL,1,0,0
2G11142,E,26.724869,61.610890,GUL,1,0,0
2G11143,H,25.757467,62.240050,GULN,1,1,1
2G11145,E,27.113528,61.662459,GUL,1,0,0
2G11146,E,27.208107,62.332812,GUL,1,0,0
2G11147,E,26.916343,61.809676,GUL,1,0,0
2G11148,E,25.802446,62.279829,GUL,1,0,0
2G11149,E,25.551344,62.350086,GUL,1,0,0
2G11150,E,25.769061,62.223796,GUL,1,0,0
2G11151,E,25.721887,62.237608,GUL,1,0,0
2G11155,E,27.399197,61.382110,GUL,1,0,0
2G11156,E,27.425032,62.471709,GUL,1,0,0
2G11157,E,26.621240,61.986624,GUL,1,0,0
2G11158,E,25.847974,62.223100,GUL,1,0,0
2G11159,E,25.704681,62.308057,GUL,1,0,0
2G11162,E,27.014536,61.250600,GUL,1,0,0
2G11163,E,26.917563,61.289521,GUL,1,0,0
2G11164,E,25.802336,62.364537,GUL,1,0,0
2G11166,E,26.213086,61.828607,GUL,1,0,0
2G11168,E,27.264901,61.689074,GUL,1,0,0
2G11178,E,27.072817,62.287251,GUL,1,0,0
2G11179,E,27.109893,62.311911,GUL,1,0,0
2G11180,E,26.937332,61.658614,GUL,1,0,0
2G11182,E,27.227857,61.640314,GUL,1,0,0
2G11183,E,26.863755,61.421661,GUL,1,0,0
2G11184,E,26.827810,61.660585,G,1,0,0
2G11186,E,27.273430,61.182032,GUL,1,0,0
2G11187,E,26.396772,61.746767,GUL,1,0,0
2G11188,E,25.650150,62.104713,GUL,1,0,0
2G11189,E,26.585095,62.223627,GUL,1,0,0
2G11190,E,27.009221,62.126970,GUL,1,0,0
2G11195,E,27.154214,61.660831,GUL,1,0,0
2G11211,E,27.193185,61.675369,GUL,1,0,0
2G11213,E,25.807515,62.288087,GUL,1,0,0
2G11214,E,27.321792,61.725569,GUL,1,0,0
2G11216,E,26.528762,61.438537,GUL,1,0,0
2G11224,E,27.242988,61.704905,GUL,1,0,0
2G11225,E,27.258529,61.589224,GUL,1,0,0
2G11227,E,25.883501,62.249146,GUL,1,0,0
2G11228,E,27.210058,62.352350,G,1,0,0
2G11229,E,25.723770,62.232679,GULN,1,0,0
2G11230,E,25.670265,62.131949,GUL,1,0,0
2G11231,E,25.742862,62.251526,GULN,1,0,0
2G11232,E,25.824656,62.231146,GUL,1,0,0
2G11233,E,25.771647,62.218872,GULN,1,0,0
2G11235,E,26.781761,61.643606,GUL,1,0,0
2G11239,E,25.932554,62.196316,GUL,1,0,0
2G11240,E,25.763390,62.254269,GUL,1,0,0
2G11245,E,27.275030,61.708040,GUL,1,0,0
2G11246,E,25.745861,62.244237,GUL,1,0,0
2G11247,E,25.710303,62.240733,GUL,1,0,0
2G11248,E,25.725780,62.239762,GUL,1,0,0
2G11249,E,25.696248,62.272939,GUL,1,0,0
2G11250,E,25.703072,62.250451,GUL,1,0,0
2G11251,E,25.773808,62.272729,GUL,1,0,0
2G11252,E,25.896112,62.172223,GUL,1,0,0
2G11253,H,25.892039,62.227364,GULN,1,1,1
2G11254,E,25.626073,62.377785,GUL,1,0,0
2G11255,E,25.659780,62.366407,UL,1,0,0
2G11260,E,25.736954,62.192544,GUL,1,0,0
2G11261,E,25.735507,62.231763,GUL,1,0,0
2G11262,E,25.716825,62.159699,GUL,1,0,0
2G11263,E,25.671631,62.245216,GUL,1,0,0
2G11265,E,27.035365,62.285452,GUL,1,0,0
2G11266,E,27.299612,61.682323,GUL,1,0,0
2G11267,E,25.795106,62.247941,GULN,1,0,0
2G11269,E,27.833258,61.594443,GUL,1,0,0
2G11270,E,27.241665,61.675929,GUL,1,0,0
2G11271,E,25.687615,62.107695,GUL,1,0,0
2G11272,E,25.772016,62.116954,GUL,1,0,0
2G11273,E,27.271203,61.688855,GL,1,0,0
2G11274,E,25.746850,62.242657,GUL,1,0,0
2G11275,E,25.652797,62.230715,GUL,1,0,0
2G11277,E,27.252858,61.649328,GUL,1,0,0
2G11278,E,27.183745,61.670005,GUL,1,0,0
2G11280,E,27.028451,61.593892,GUL,1,0,0
2G11281,E,27.287110,61.703491,GUL,1,0,0
2G11283,E,26.653156,62.012893,GUL,1,0,0
2G11285,E,27.281814,61.699121,GUL,1,0,0
2G11286,E,27.299216,61.703923,GUL,1,0,0
2G11287,E,27.272723,61.682298,GUL,1,0,0
2G11288,E,27.197843,62.010305,GUL,1,0,0
2G11289,E,27.254363,61.685476,GUL,1,0,0
2G11291,E,27.442811,61.331081,GUL,1,0,0
2G11292,E,27.196469,61.680912,GUL,1,0,0
2G11293,E,27.366518,61.699459,GUL,1,0,0
2G11300,E,27.254541,61.681831,GUL,1,0,0
2G11301,E,27.270960,61.669748,GUL,1,0,0
2G11302,E,27.275671,61.695076,GUL,1,0,0
2G11303,E,27.261665,61.693003,GUL,1,0,0
2G11306,E,27.289112,61.693046,GUL,1,0,0
2G11307,E,27.601533,61.575362,GUL,1,0,0
2G11308,E,27.152444,62.300094,UL,1,0,0
2G11309,E,27.163766,62.300575,GUL,1,0,0
2G11310,E,27.272836,61.688663,GUL,1,0,0
2G11311,E,27.296286,61.686226,GUL,1,0,0
2G11312,E,27.263744,61.504487,GUL,1,0,0
2G11313,E,27.112447,62.293175,GUL,1,0,0
2G11314,E,26.884308,61.417245,GUL,1,0,0
2G11315,E,27.227980,61.695460,GUL,1,0,0
2G11316,E,27.245189,61.698662,GUL,1,0,0
2G11317,E,27.168419,62.318997,GUL,1,0,0
2G11502,E,25.358475,64.703144,GUL,1,0,0
2G11506,H,25.355264,65.314254,GULN,1,1,1
2G11520,E,25.369435,65.279137,GUL,1,0,0
2G11521,H,25.402612,64.808154,GULN,1,1,1
2G11528,H,25.998115,64.807324,GULN,1,1,1
2G11532,E,25.376966,65.446274,GUL,1,0,0
2G11537,E,25.642965,64.753707,GUL,1,0,0
2G11552,E,24.854691,65.059317,GUL,1,0,0
2G11566,E,25.212405,64.796481,GUL,1,0,0
2G11570,E,25.835974,65.383942,GUL,1,0,0
2G11571,E,26.187835,65.022446,GUL,1,0,0
2G11580,E,24.739935,65.005604,GUL,1,0,0
2G11584,E,25.941955,65.155378,GUL,1,0,0
2G11597,E,25.186948,64.836034,GUL,1,0,0
2G11599,E,24.563071,65.039597,GUL,1,0,0
2G11616,E,25.617946,64.660488,GUL,1,0,0
2G11617,E,25.563691,64.919775,GUL,1,0,0
2G11622,E,25.383034,64.930938,GUL,1,0,0
2G11623,E,25.484048,65.074376,GUL,1,0,0
2G11624,E,25.334104,65.163655,GUL,1,0,0
2G11626,E,25.422879,65.195389,GUL,1,0,0
2G11627,E,25.510951,64.912535,GUL,1,0,0
2G11628,E,25.397908,65.136223,GUL,1,0,0
2G11629,E,25.470807,65.008573,GUL,1,0,0
2G11630,E,25.440361,65.061632,GUL,1,0,0
2G11631,E,25.481971,65.017473,GUL,1,0,0
2G11632,E,25.506295,64.927827,GUL,1,0,0
2G11633,H,25.361461,65.190343,GULN,1,1,1
2G11634,E,25.462935,65.005620,GUL,1,0,0
2G11635,E,25.514728,64.984883,GUL,1,0,0
2G11636,E,25.547408,64.902583,GUL,1,0,0
2G11637,E,25.488015,64.997673,GUL,1,0,0
2G11638,E,25.593477,64.974041,GUL,1,0,0
2G11639,H,25.689519,65.094076,GULN,1,1,1
2G11640,E,25.512950,64.964232,GUL,1,0,0
2G11641,E,25.498821,65.061332,GUL,1,0,0
2G11642,E,25.505636,65.000399,GUL,1,0,0
2G11643,E,25.494665,65.018571,GUL,1,0,0
2G11644,E,25.526187,65.004283,GUL,1,0,0
2G11645,E,25.519624,64.992560,GUL,1,0,0
2G11646,E,25.486581,64.913546,GUL,1,0,0
2G11647,E,25.549484,64.969797,GUL,1,0,0
2G11648,E,25.338156,65.122801,GUL,1,0,0
2G11649,E,25.552974,64.995391,GUL,1,0,0
2G11650,E,25.577667,65.045060,GUL,1,0,0
2G11652,E,25.409187,65.078132,GUL,1,0,0
2G11654,E,25.458519,64.997587,GUL,1,0,0
2G11655,E,25.671101,64.963203,GUL,1,0,0
2G11656,E,25.627677,64.968652,GUL,1,0,0
2G11657,E,25.558313,64.982887,GUL,1,0,0
2G11658,H,25.311513,65.213475,GULN,1,1,1
2G11659,E,25.464968,65.010487,GUL,1,0,0
2G11660,E,25.556301,65.020184,GUL,1,0,0
2G11661,E,25.482187,64.986772,GUL,1,0,0
2G11663,E,25.368289,64.929880,GUL,1,0,0
2G11664,H,25.468307,65.059596,GULN,1,1,1
2G11665,H,25.412697,64.933770,GULN,1,1,1
2G11666,E,25.430469,64.997062,GUL,1,0,0
2G11667,E,25.400818,65.100965,GUL,1,0,0
2G11668,E,25.762180,64.913129,GUL,1,0,0
2G11670,E,25.541444,65.051262,GUL,1,0,0
2G11672,E,25.563262,65.032833,GUL,1,0,0
2G11673,E,25.428117,65.060157,GUL,1,0,0
2G11674,E,25.496016,65.009277,GUL,1,0,0
2G11675,E,25.486150,65.011152,GUL,1,0,0
2G11676,E,25.518841,64.903648,GUL,1,0,0
2G11677,H,25.471843,65.012721,GULN,1,1,1
2G11679,E,25.714008,64.961523,GUL,1,0,0
2G11680,E,25.518069,65.032105,GUL,1,0,0
2G11681,E,25.435179,65.037624,GUL,1,0,0
2G11682,E,25.436417,65.038265,G,1,0,0
2G11683,E,25.468155,65.013015,GUL,1,0,0
2G11684,H,25.469914,65.024171,GULN,1,1,1
2G11685,E,25.466180,65.033736,GUL,1,0,0
2G11689,E,25.476222,65.012218,GUL,1,0,0
2G11691,E,25.629870,65.070263,GUL,1,0,0
2G11692,E,25.758979,65.125834,GUL,1,0,0
2G11693,E,25.486104,65.026938,GUL,1,0,0
2G11694,E,25.511256,65.012984,GUL,1,0,0
2G11695,E,26.105436,65.179018,GUL,1,0,0
2G11696,E,25.414230,65.027701,GUL,1,0,0
2G11699,E,25.459855,65.051719,GUL,1,0,0
2G11700,E,25.864112,65.041147,GUL,1,0,0
2G11701,E,25.287601,64.974911,GUL,1,0,0
2G11702,E,25.697481,64.982147,GUL,1,0,0
2G11703,E,25.647627,64.846197,GUL,1,0,0
2G11704,E,25.380016,64.949385,GUL,1,0,0
2G11705,E,25.589702,65.159014,GUL,1,0,0
2G11707,E,26.038486,64.843217,GUL,1,0,0
2G11708,E,26.014367,64.949730,GUL,1,0,0
2G11711,E,25.454042,64.851132,GUL,1,0,0
2G11712,E,25.665719,65.303394,GUL,1,0,0
2G11715,H,25.247317,65.131774,GULN,1,1,1
2G11719,E,25.919827,64.832046,GUL,1,0,0
2G11720,E,25.812664,65.214410,GUL,1,0,0
2G11737,E,25.702539,65.038711,GUL,1,0,0
2G11741,H,25.468509,65.011646,GULN,1,1,1
2G11745,E,25.518549,64.977131,GUL,1,0,0
2G11748,E,25.574501,64.890630,GUL,1,0,0
2G11760,E,25.506818,65.036211,GUL,1,0,0
2G11761,E,26.083202,64.657920,GUL,1,0,0
2G11773,E,25.863053,64.881375,GUL,1,0,0
2G11774,E,25.514066,65.009009,GUL,1,0,0
2G11775,E,25.432576,65.093519,GUL,1,0,0
2G11786,E,26.033982,64.822404,GUL,1,0,0
2G11788,E,25.480602,65.013187,GUL,1,0,0
2G11789,E,25.429826,64.991033,GUL,1,0,0
2G11790,E,25.527409,65.072987,GUL,1,0,0
2G11791,E,25.433034,65.044126,GUL,1,0,0
2G11792,E,25.506691,65.021016,GUL,1,0,0
2G11793,E,25.249455,64.727369,GUL,1,0,0
2G11794,E,25.413676,65.338376,GUL,1,0,0
2G11795,E,25.523034,64.956910,GUL,1,0,0
2G11809,E,25.830794,65.137404,GUL,1,0,0
2G11814,E,26.164531,64.789329,GUL,1,0,0
2G11815,E,25.521197,64.862764,GUL,1,0,0
2G11819,E,25.783191,64.776893,GUL,1,0,0
2G11820,E,25.286315,65.322605,GUL,1,0,0
2G11821,H,25.713218,65.082426,GULN,1,1,1
2G11822,E,25.596506,65.108588,GUL,1,0,0
2G11823,E,25.547100,64.931730,GUL,1,0,0
2G11824,E,26.315888,65.084472,GUL,1,0,0
2G11832,E,26.346614,64.954893,GUL,1,0,0
2G11838,E,26.565955,64.941138,GUL,1,0,0
2G11845,E,25.244648,65.157978,GUL,1,0,0
2G11846,E,25.803305,65.008752,GUL,1,0,0
2G11847,E,25.096362,64.916413,GUL,1,0,0
2G11848,E,25.045653,65.047294,GU,1,0,0
2G11849,E,25.684256,64.904932,GUL,1,0,0
2G11850,E,25.676298,64.952327,GUL,1,0,0
2G11851,E,25.281282,63.619069,UL,1,0,0
2G11852,H,25.462124,65.014560,GULN,1,1,1
2G11858,E,25.333508,65.115013,GUL,1,0,0
2G11866,E,25.581454,64.988601,GUL,1,0,0
2G11867,E,25.495730,65.007955,GUL,1,0,0
2G11874,H,25.472536,65.012109,GULN,1,1,1
2G11875,E,25.424416,65.029245,GUL,1,0,0
2G11881,E,25.461494,65.028455,GUL,1,0,0
2G11883,E,25.386299,65.173963,GUL,1,0,0
2G11887,E,25.514629,64.998874,GUL,1,0,0
2G11888,E,25.476366,65.015271,GUL,1,0,0
2G11896,E,25.450514,65.044227,GUL,1,0,0
2G11897,E,25.485262,65.041792,GUL,1,0,0
2G11899,E,25.453610,65.005084,UL,1,0,0
2G11907,E,25.563022,64.748871,GUL,1,0,0
2G11909,E,25.462580,64.995930,GUL,1,0,0
2G11912,E,25.333108,64.970364,GUL,1,0,0
2G11914,E,25.461653,64.988447,GUL,1,0,0
2G11915,E,25.493248,64.987988,UL,1,0,0
2G11916,E,25.525209,65.008949,UL,1,0,0
2G11917,E,25.514603,65.006215,UL,1,0,0
2G11927,E,25.498222,64.983237,GUL,1,0,0
2G11929,E,25.460999,65.078673,GUL,1,0,0
2G11930,E,25.540600,65.041436,GUL,1,0,0
2G11934,E,25.607376,65.041660,GUL,1,0,0
2G11947,E,25.466005,65.011647,UL,1,0,0
2G11948,E,26.137404,65.029010,GUL,1,0,0
2G11952,E,26.001731,65.023006,GUL,1,0,0
2G11957,E,24.605277,65.030080,GUL,1,0,0
2G11959,E,25.534818,64.908293,GUL,1,0,0
2G11962,E,25.471983,65.010640,UL,1,0,0
2G11965,E,25.571558,64.941228,GUL,1,0,0
2G11968,E,25.456625,64.806795,GUL,1,0,0
2G11970,E,25.625513,64.769575,GUL,1,0,0
2G11971,E,25.534022,64.991778,UL,1,0,0
2G11972,E,25.562583,64.955879,GUL,1,0,0
2G11973,E,25.538579,64.943278,GUL,1,0,0
2G11983,E,25.473827,65.047088,GUL,1,0,0
2G11984,E,25.423440,65.050819,GUL,1,0,0
2G11986,E,25.426474,65.080800,GUL,1,0,0
2G11988,E,25.479384,65.010348,GUL,1,0,0
2G12001,E,22.329742,60.301573,GUL,1,0,0
2G12002,E,22.360326,60.353039,GUL,1,0,0
2G12003,H,22.272786,60.308900,GULN,1,1,1
2G12004,E,22.189348,60.257138,GUL,1,0,0
2G12005,E,22.286205,60.283132,GUL,1,0,0
2G12006,E,22.387240,60.274167,GUL,1,0,0
2G12007,E,22.154289,60.300000,GUL,1,0,0
2G12008,E,22.291707,60.150292,GUL,1,0,0
2G12009,E,22.378263,60.324858,GUL,1,0,0
2G12010,E,22.213358,60.198425,GUL,1,0,0
2G12011,E,22.317241,60.214536,GUL,1,0,0
2G12012,E,21.759743,59.953130,GUL,1,0,0
2G12013,E,21.431351,60.279042,GUL,1,0,0
2G12014,E,22.385187,60.347196,GUL,1,0,0
2G12016,E,21.758608,60.251750,GUL,1,0,0
2G12017,E,22.331156,60.318685,GUL,1,0,0
2G12018,E,21.367243,59.784224,GUL,1,0,0
2G12019,E,22.250374,60.244364,GUL,1,0,0
2G12021,E,22.311366,60.298280,GUL,1,0,0
2G12022,E,22.300522,60.301098,GUL,1,0,0
2G12023,E,21.990513,60.187233,GUL,1,0,0
2G12024,E,21.445091,60.216247,GUL,1,0,0
2G12025,E,22.127242,60.253977,GUL,1,0,0
2G12505,E,24.302557,64.167148,GUL,1,0,0
2G12506,E,25.223288,64.423353,GUL,1,0,0
2G12507,E,25.626471,63.494217,GUL,1,0,0
2G12508,E,25.344961,63.758694,GUL,1,0,0
2G12510,H,25.369774,64.144572,GULN,1,1,1
2G12511,E,24.788892,64.697619,GUL,1,0,0
2G12512,E,26.461419,62.396357,GUL,1,0,0
2G12513,E,26.521291,62.306552,GUL,1,0,0
2G12514,E,26.305026,62.255586,GUL,1,0,0
2G12515,E,26.659154,62.406828,GUL,1,0,0
2G12516,E,23.674082,64.064409,GUL,1,0,0
2G12517,E,25.712555,62.499527,GUL,1,0,0
2G12518,E,25.842551,62.971770,GUL,1,0,0
2G12519,E,24.125250,63.713091,GUL,1,0,0
2G12521,E,23.949281,64.255074,GUL,1,0,0
2G12522,E,25.818870,62.876657,GUL,1,0,0
2G12523,E,25.013827,62.812097,GUL,1,0,0
2G12525,E,23.914001,63.886494,GUL,1,0,0
2G12527,E,25.419469,64.341942,GUL,1,0,0
2G12528,E,24.942932,64.865649,GUL,1,0,0
2G12529,E,25.784038,63.979083,GUL,1,0,0
2G12530,E,25.373303,63.955923,GUL,1,0,0
2G12533,E,25.692645,63.177534,GUL,1,0,0
2G12535,E,24.960776,64.345900,GUL,1,0,0
2G12536,E,25.805160,63.036278,GUL,1,0,0
2G12540,E,25.774117,62.795152,GUL,1,0,0
2G12541,E,26.270782,62.632249,GUL,1,0,0
2G12542,E,24.728499,64.577319,GUL,1,0,0
2G12543,E,24.333559,64.010597,GUL,1,0,0
2G12544,E,26.179242,62.202223,GUL,1,0,0
2G12546,E,25.571040,63.741911,GUL,1,0,0
2G12547,E,25.919748,62.484074,GUL,1,0,0
2G12549,E,25.793766,63.607974,GUL,1,0,0
2G12550,E,25.620861,64.268735,GUL,1,0,0
2G12551,E,25.207183,62.764119,GUL,1,0,0
2G12552,E,25.806824,64.172579,GUL,1,0,0
2G12554,H,26.209455,62.255981,GULN,1,1,1
2G12555,E,25.162682,63.966594,GUL,1,0,0
2G12557,E,25.455823,62.502517,GUL,1,0,0
2G12558,E,26.106585,62.251731,GUL,1,0,0
2G12559,E,24.853110,62.917836,GUL,1,0,0
2G12562,E,24.535988,63.132218,GUL,1,0,0
2G12563,E,25.841722,63.858407,GUL,1,0,0
2G12564,E,24.666507,63.009438,GUL,1,0,0
2G12565,E,24.610390,64.743129,GUL,1,0,0
2G12567,E,24.822021,64.258392,GUL,1,0,0
2G12568,E,25.200054,64.608087,GUL,1,0,0
2G12570,E,25.447105,63.863147,GUL,1,0,0
2G12571,E,25.903763,63.178432,GUL,1,0,0
2G12573,E,26.480913,62.702551,GUL,1,0,0
2G12574,E,25.758049,62.682190,GUL,1,0,0
2G12575,E,25.728955,62.432105,GUL,1,0,0
2G12576,E,24.406390,64.570157,GUL,1,0,0
2G12577,E,25.647044,63.288371,GUL,1,0,0
2G12578,E,25.973509,64.181116,GUL,1,0,0
2G12579,E,25.882861,64.283625,GUL,1,0,0
2G12580,H,24.263967,64.468634,GULN,1,1,1
2G12582,E,25.463527,62.675279,GUL,1,0,0
2G12583,E,23.752935,64.197251,GUL,1,0,0
2G12584,E,25.656078,64.503492,GUL,1,0,0
2G12585,E,24.954039,64.715613,GUL,1,0,0
2G12586,E,24.427723,63.857496,GUL,1,0,0
2G12587,E,25.571322,63.364893,GUL,1,0,0
2G12588,H,25.915243,62.421623,GULN,1,1,1
2G12589,E,25.099106,64.662988,GUL,1,0,0
2G12591,E,25.249870,62.712216,GULN,1,0,0
2G12593,E,26.049602,64.017270,GUL,1,0,0
2G12594,E,24.509408,63.910306,GUL,1,0,0
2G12595,E,24.758068,64.813548,GUL,1,0,0
2G12598,E,25.851126,62.549004,GUL,1,0,0
2G12599,E,26.052448,62.571958,GUL,1,0,0
2G12600,E,25.671047,62.606398,GUL,1,0,0
2G12601,E,24.251966,63.771532,GUL,1,0,0
2G12602,E,25.018617,63.829489,GUL,1,0,0
2G12604,E,25.928146,63.713989,GUL,1,0,0
2G12605,E,24.983345,64.479656,GUL,1,0,0
2G12606,H,25.888038,62.356397,GULN,1,1,1
2G12608,E,25.841952,63.088036,GUL,1,0,0
2G12614,H,24.543592,64.073465,GULN,1,1,1
2G12615,H,24.494622,64.682165,GULN,1,1,1
2G12617,E,24.472181,64.693446,GUL,1,0,0
2G12620,E,24.564400,64.067009,GUL,1,0,0
2G12621,E,25.007494,63.911157,GUL,1,0,0
2G12622,H,24.956658,63.931447,GULN,1,1,1
2G12623,E,24.760271,62.865408,GUL,1,0,0
2G12624,E,25.421286,62.803127,GUL,1,0,0
2G12625,E,25.602653,63.061138,GUL,1,0,0
2G12626,E,24.728612,63.870876,GUL,1,0,0
2G12627,E,25.241056,62.948074,GUL,1,0,0
2G12628,E,24.089596,64.399771,GUL,1,0,0
2G12629,E,25.227467,62.843895,GUL,1,0,0
2G12630,E,25.009940,63.358645,GUL,1,0,0
2G12631,E,25.094002,63.124741,GUL,1,0,0
2G12632,E,25.061481,63.014560,GUL,1,0,0
2G12633,E,25.415947,63.216696,G,1,0,0
2G12634,E,25.500157,62.912515,GUL,1,0,0
2G12635,E,24.649600,63.526697,GUL,1,0,0
2G12636,E,25.280133,63.022801,GUL,1,0,0
2G12637,E,24.786965,63.725874,GUL,1,0,0
2G12638,E,24.194328,64.300486,GUL,1,0,0
2G12639,E,24.824776,63.446968,GUL,1,0,0
2G12640,E,25.222705,63.548415,GUL,1,0,0
2G12641,E,25.234181,63.257862,GUL,1,0,0
2G12642,H,24.578640,64.696573,GULN,1,1,1
2G12643,E,24.354120,63.923095,GUL,1,0,0
2G12644,E,24.919198,63.612189,GUL,1,0,0
2G12645,E,25.377073,63.645326,GUL,1,0,0
2G12647,E,24.775104,62.385077,GUL,1,0,0
2G12648,E,26.107992,64.430149,GUL,1,0,0
2G12649,E,23.837508,64.239592,GUL,1,0,0
2G12650,E,24.487856,64.653327,GUL,1,0,0
2G12651,E,24.404070,63.030234,GUL,1,0,0
2G12652,E,25.545954,62.429536,GUL,1,0,0
2G12653,E,24.695077,62.792419,GUL,1,0,0
2G12654,E,24.830431,64.072936,GUL,1,0,0
2G12655,E,25.853906,64.516284,GUL,1,0,0
2G12656,E,26.248338,64.356207,GUL,1,0,0
2G12657,E,25.001313,62.357826,GUL,1,0,0
2G12658,E,25.307721,62.512913,GUL,1,0,0
2G12659,E,25.099100,62.651231,GUL,1,0,0
2G12660,E,24.441296,64.296994,GUL,1,0,0
2G12661,E,25.162200,64.173952,GUL,1,0,0
2G12663,E,25.511959,64.017012,GUL,1,0,0
2G12664,E,24.557870,62.689542,GUL,1,0,0
2G12665,E,24.782861,63.180837,G,1,0,0
2G12666,E,25.041859,62.449981,G,1,0,0
2G12668,E,24.799856,62.631048,GUL,1,0,0
2G12669,E,24.591723,62.593130,GUL,1,0,0
2G12670,E,25.150600,63.665600,GUL,1,0,0
2G12671,E,25.360926,63.446154,GUL,1,0,0
2G12672,E,24.401127,63.615854,GUL,1,0,0
2G12673,E,25.722350,62.603608,GUL,1,0,0
2G12674,E,25.081219,63.212896,G,1,0,0
2G12677,E,26.141345,63.511062,GUL,1,0,0
2G12678,E,26.178897,62.597972,GUL,1,0,0
2G12679,E,24.506261,64.699035,GUL,1,0,0
2G12684,E,25.993841,62.720273,GUL,1,0,0
2G12685,E,26.276539,62.491074,GUL,1,0,0
2G12687,E,26.078241,62.666527,GUL,1,0,0
2G12691,E,26.198616,62.355228,GUL,1,0,0
2G12692,E,25.835471,64.397325,GUL,1,0,0
2G12693,E,26.438116,62.534274,GUL,1,0,0
2G12694,E,26.116761,63.008666,GUL,1,0,0
2G12695,E,23.847717,63.716399,GUL,1,0,0
2G12696,E,25.095972,64.057839,GUL,1,0,0
2G12697,E,24.834815,64.268744,GUL,1,0,0
2G12698,E,25.952727,62.415563,GUL,1,0,0
2G12699,E,25.705318,62.618048,GULN,1,0,0
2G12700,E,25.329195,63.744491,GUL,1,0,0
2G12701,E,25.309059,64.048435,GUL,1,0,0
2G12702,E,23.782424,63.962244,GUL,1,0,0
2G12703,E,24.532109,64.071583,GUL,1,0,0
2G12704,E,25.330328,62.664231,GUL,1,0,0
2G12705,E,25.340639,64.130222,GUL,1,0,0
2G12707,H,24.877661,60.238611,GULN,1,1,1
2G12708,E,24.833790,60.271298,GUL,1,0,0
2G12710,E,24.862089,60.280739,GULN,1,0,0
